vehicle_coordinates
[1055  108],[1064   95],[1071   99],[1062  112],[1055  108]
[1002  196],[1010  184],[1018  187],[1009  200],[1002  196]
[1151   93],[1161   94],[1159  111],[1150  111],[1151   93]
[1280  131],[1288  135],[1278  152],[1269  148],[1280  131]
[1270  125],[1279  129],[1269  146],[1260  142],[1270  125]
[1222  102],[1231  106],[1221  124],[1212  119],[1222  102]
[1121  220],[1130  219],[1130  239],[1121  240],[1121  220]
[1121  244],[1130  243],[1130  264],[1121  264],[1121  244]
[1118  277],[1128  276],[1128  296],[1118  297],[1118  277]
[1115  307],[1124  306],[1124  327],[1114  327],[1115  307]
[1184  363],[1207  363],[1207  370],[1184  370],[1184  363]
[1181  354],[1204  353],[1204  361],[1181  361],[1181  354]
[1210  350],[1233  350],[1233  357],[1210  357],[1210  350]
[1241  351],[1264  350],[1264  358],[1241  357],[1241  351]
[1272  352],[1295  351],[1295  359],[1272  358],[1272  352]
[1177  374],[1200  373],[1200  381],[1177  381],[1177  374]
[1183  388],[1205  387],[1205  395],[1183  394],[1183  388]
[1230  401],[1253  401],[1253  408],[1230  408],[1230  401]
[1273  374],[1296  374],[1296  382],[1273  381],[1273  374]
[1235  374],[1258  374],[1258  382],[1235  381],[1235  374]
[1128  411],[1151  410],[1151  418],[1128  417],[1128  411]
[1163  400],[1185  400],[1185  407],[1163  407],[1163  400]
[1175  412],[1197  412],[1197  420],[1175  419],[1175  412]
[1007  410],[1029  409],[1029  417],[1007  416],[1007  410]
[969 385],[992 384],[992 392],[969 391],[969 385]
[967 396],[990 395],[990 403],[967 403],[967 396]
[1034  385],[1056  385],[1056  392],[1034  392],[1034  385]
[1034  395],[1056  394],[1056  402],[1034  402],[1034  395]
[1105  372],[1119  361],[1125  367],[1111  378],[1105  372]
[1076  406],[1095  405],[1095  414],[1078  414],[1076  406]
[1088  396],[1117  397],[1117  404],[1088  405],[1088  396]
[1109  448],[1119  448],[1117  465],[1108  465],[1109  448]
[1126  464],[1135  464],[1134  487],[1125  487],[1126  464]
[1221  555],[1242  555],[1241  565],[1221  565],[1221  555]
[1216  574],[1237  574],[1236  583],[1216  583],[1216  574]
[1219  566],[1238  566],[1237  573],[1219  573],[1219  566]
[1070  592],[1078  592],[1077  611],[1069  611],[1070  592]
[1103  575],[1110  575],[1110  594],[1102  594],[1103  575]
[1105  547],[1113  547],[1112  566],[1104  566],[1105  547]
[1109  522],[1117  522],[1116  541],[1108  541],[1109  522]
[1159  513],[1179  513],[1179  519],[1159  520],[1159  513]
[1159  523],[1179  523],[1179  529],[1159  529],[1159  523]
[1159  495],[1179  495],[1179  501],[1159  502],[1159  495]
[1180  527],[1188  527],[1187  547],[1180  547],[1180  527]
[1181  490],[1189  490],[1189  510],[1181  510],[1181  490]
[1176  562],[1184  562],[1183  582],[1176  582],[1176  562]
[1186  549],[1194  549],[1194  569],[1186  569],[1186  549]
[1171  572],[1173  580],[1155  586],[1152  578],[1171  572]
[1172  560],[1175  568],[1156  574],[1154  567],[1172  560]
[1171  583],[1174  590],[1155  596],[1153  589],[1171  583]
[1172  549],[1175  557],[1156  563],[1154  556],[1172  549]
[1172  537],[1175  545],[1156  551],[1154  544],[1172  537]
[1169  529],[1172  537],[1153  543],[1151  535],[1169  529]
[1217  528],[1219  536],[1201  542],[1198  535],[1217  528]
[1216  520],[1219  527],[1200  533],[1198  526],[1216  520]
[1216  495],[1219  503],[1200  509],[1198  501],[1216  495]
[1216  504],[1219  512],[1200  518],[1198  511],[1216  504]
[1216  545],[1218  553],[1200  558],[1197  551],[1216  545]
[1212  584],[1214  592],[1196  597],[1193  590],[1212  584]
[1212  565],[1215  573],[1196  579],[1194  572],[1212  565]
[1066  653],[1074  653],[1074  672],[1066  672],[1066  653]
[1050  738],[1058  738],[1058  757],[1050  757],[1050  738]
[1049  762],[1057  762],[1056  781],[1048  781],[1049  762]
[1047  787],[1055  787],[1054  806],[1046  806],[1047  787]
[1119  789],[1126  789],[1126  808],[1118  808],[1119  789]
[1217  877],[1217  885],[1198  884],[1198  877],[1217  877]
[1283  881],[1283  888],[1264  887],[1264  880],[1283  881]
[1011  908],[1011  916],[992 915],[992 907],[1011  908]
[1211  940],[1205  945],[1193  931],[1198  925],[1211  940]
[1191  936],[1185  941],[1173  927],[1178  922],[1191  936]
[1105  972],[1113  972],[1112  991],[1104  991],[1105  972]
[1102  995],[1110  995],[1109 1014],[1102 1014],[1102  995]
[1101 1021],[1108 1021],[1108 1040],[1100 1040],[1101 1021]
[1100 1043],[1107 1043],[1107 1062],[1099 1062],[1100 1043]
[1098 1067],[1105 1067],[1105 1086],[1097 1086],[1098 1067]
[1028 1071],[1036 1071],[1035 1090],[1027 1090],[1028 1071]
[1028 1041],[1036 1041],[1035 1060],[1027 1060],[1028 1041]
[1029 1020],[1037 1020],[1036 1039],[1028 1039],[1029 1020]
[1032  996],[1040  996],[1039 1015],[1031 1015],[1032  996]
[1032  975],[1040  975],[1040  993],[1032  993],[1032  975]
[950 971],[958 971],[958 990],[950 990],[950 971]
[940 970],[948 970],[947 989],[940 989],[940 970]
[929 970],[937 970],[937 989],[929 989],[929 970]
[917 968],[924 968],[924 987],[916 987],[917 968]
[905 967],[912 967],[912 986],[904 986],[905 967]
[911 876],[911 884],[892 883],[892 875],[911 876]
[936 877],[936 885],[917 884],[917 877],[936 877]
[1274 1086],[1274 1094],[1255 1093],[1255 1085],[1274 1086]
[1254 1160],[1254 1168],[1235 1167],[1235 1159],[1254 1160]
[1271 1151],[1271 1159],[1252 1158],[1252 1150],[1271 1151]
[1246 1180],[1246 1188],[1227 1187],[1227 1179],[1246 1180]
[1024 1095],[1032 1095],[1031 1114],[1024 1114],[1024 1095]
[1020 1127],[1027 1127],[1027 1146],[1019 1146],[1020 1127]
[1018 1175],[1026 1175],[1025 1194],[1018 1194],[1018 1175]
[1011 1253],[1019 1253],[1018 1272],[1010 1272],[1011 1253]
[1010 1278],[1018 1278],[1017 1297],[1010 1297],[1010 1278]
[1083 1255],[1090 1255],[1090 1274],[1082 1274],[1083 1255]
[1083 1276],[1090 1276],[1090 1295],[1082 1295],[1083 1276]
[1086 1187],[1094 1187],[1094 1206],[1086 1206],[1086 1187]
[1091 1143],[1099 1143],[1098 1162],[1090 1162],[1091 1143]
[1092 1122],[1099 1122],[1099 1141],[1091 1141],[1092 1122]
[1095 1096],[1103 1096],[1102 1115],[1095 1115],[1095 1096]
[1037 1130],[1044 1130],[1044 1149],[1036 1149],[1037 1130]
[1079 1168],[1084 1163],[1097 1177],[1091 1182],[1079 1168]
[1085 1232],[1093 1232],[1092 1251],[1084 1251],[1085 1232]
