vehicle_coordinates
[115 173],[129 166],[132 172],[118 179],[115 173]
[ 58 197],[ 73 190],[ 76 196],[ 61 203],[ 58 197]
[ 37 204],[ 51 197],[ 55 204],[ 40 210],[ 37 204]
[ 34 218],[ 49 211],[ 52 217],[ 37 224],[ 34 218]
[217 199],[232 193],[235 199],[221 206],[217 199]
[220 174],[234 167],[237 174],[223 181],[220 174]
[272 214],[286 207],[289 214],[275 220],[272 214]
[273 228],[288 221],[291 227],[276 234],[273 228]
[298 203],[313 196],[316 202],[301 209],[298 203]
[295 193],[310 186],[313 193],[298 199],[295 193]
[273 202],[288 195],[291 201],[276 208],[273 202]
[381 194],[396 187],[399 194],[385 200],[381 194]
[361 183],[376 176],[379 182],[364 189],[361 183]
[362 192],[377 185],[380 191],[365 198],[362 192]
[439 193],[453 186],[457 192],[442 199],[439 193]
[517 230],[532 224],[535 230],[521 237],[517 230]
[543 219],[557 213],[561 219],[546 226],[543 219]
[538 241],[553 235],[556 241],[541 248],[538 241]
[537 260],[552 254],[555 260],[540 267],[537 260]
[515 281],[530 274],[533 280],[519 287],[515 281]
[512 303],[527 296],[530 302],[515 309],[512 303]
[534 296],[548 289],[552 295],[537 302],[534 296]
[217 188],[235 178],[240 186],[221 194],[217 188]
[273 190],[291 182],[293 191],[275 198],[273 190]
[381 215],[398 208],[402 214],[385 223],[381 215]
[456 241],[474 234],[477 240],[459 248],[456 241]
[514 199],[532 191],[535 198],[516 206],[514 199]
[356 317],[375 309],[377 316],[359 325],[356 317]
[285 117],[295 118],[292 135],[284 134],[285 117]
[254 116],[263 116],[263 133],[254 133],[254 116]
[331 118],[340 118],[340 135],[331 135],[331 118]
[267 114],[276 114],[276 132],[267 131],[267 114]
[279 151],[302 151],[300 160],[279 159],[279 151]
[455 324],[470 318],[473 324],[459 331],[455 324]
[621 298],[636 291],[639 298],[624 304],[621 298]
[622 288],[637 281],[640 288],[625 295],[622 288]
[622 278],[637 271],[640 278],[625 285],[622 278]
[599 276],[614 269],[617 275],[602 282],[599 276]
[621 236],[636 229],[639 236],[625 242],[621 236]
[623 226],[638 219],[641 226],[626 233],[623 226]
[603 200],[618 193],[621 199],[606 206],[603 200]
[605 210],[620 203],[623 209],[608 216],[605 210]
[602 220],[616 214],[619 220],[605 227],[602 220]
[532 317],[551 308],[555 314],[536 324],[532 317]
[533 189],[552 181],[556 189],[537 197],[533 189]
[538 198],[561 188],[565 196],[543 206],[538 198]
[614 320],[633 311],[637 318],[617 328],[614 320]
[596 265],[615 256],[620 264],[600 273],[596 265]
[617 247],[636 238],[640 245],[620 255],[617 247]
[597 234],[616 225],[620 231],[600 241],[597 234]
[619 215],[638 206],[642 213],[623 223],[619 215]
[627 200],[646 192],[650 198],[631 208],[627 200]
[622 192],[641 183],[645 190],[626 200],[622 192]
[599 190],[618 181],[622 188],[603 198],[599 190]
[682 277],[698 278],[698 285],[682 284],[682 277]
[687 246],[704 246],[704 253],[687 253],[687 246]
[685 227],[702 228],[702 235],[685 234],[685 227]
[685 209],[702 209],[702 216],[685 216],[685 209]
[686 200],[702 200],[702 207],[686 207],[686 200]
[688 191],[704 192],[704 199],[688 198],[688 191]
[594 308],[609 301],[612 308],[597 314],[594 308]
[698 378],[714 378],[714 385],[698 385],[698 378]
[697 427],[713 427],[713 434],[697 434],[697 427]
[692 448],[708 448],[708 455],[692 455],[692 448]
[596 404],[612 405],[612 412],[596 412],[596 404]
[596 386],[616 387],[616 395],[596 395],[596 386]
[618 387],[638 388],[638 396],[618 395],[618 387]
[618 404],[638 405],[638 413],[618 412],[618 404]
[617 413],[637 414],[637 422],[617 422],[617 413]
[694 406],[714 407],[714 415],[694 415],[694 406]
[428 401],[448 402],[448 410],[428 409],[428 401]
[426 410],[446 411],[446 419],[426 418],[426 410]
[371 412],[391 413],[391 421],[371 421],[371 412]
[371 366],[392 368],[392 374],[371 375],[371 366]
[711 323],[719 323],[719 340],[712 340],[711 323]
[722 322],[730 322],[730 339],[722 339],[722 322]
[746 321],[754 321],[754 339],[745 338],[746 321]
[627 459],[635 459],[635 477],[627 477],[627 459]
[637 461],[645 461],[645 478],[638 478],[637 461]
[649 461],[657 461],[657 478],[650 478],[649 461]
[660 460],[668 460],[668 477],[661 477],[660 460]
[842 288],[858 289],[858 296],[842 295],[842 288]
[595 319],[614 310],[618 317],[598 327],[595 319]
[714 535],[734 536],[734 544],[714 543],[714 535]
[1046  527],[1066  528],[1066  536],[1046  536],[1046  527]
[466 516],[486 517],[486 525],[466 524],[466 516]
[330 522],[350 523],[350 530],[330 530],[330 522]
[267 503],[287 504],[287 512],[267 511],[267 503]
[127 503],[147 504],[147 512],[127 512],[127 503]
[ 82 505],[102 506],[102 514],[ 82 513],[ 82 505]
[131 378],[151 379],[151 387],[131 386],[131 378]
[ 27 355],[ 47 356],[ 47 364],[ 27 364],[ 27 355]
[ 49 356],[ 69 357],[ 69 365],[ 49 365],[ 49 356]
[ 26 373],[ 45 374],[ 45 382],[ 26 381],[ 26 373]
[ 24 392],[ 44 393],[ 44 401],[ 24 400],[ 24 392]
[ 42 502],[ 63 503],[ 62 512],[ 41 511],[ 42 502]
[ 14 500],[ 34 501],[ 34 509],[ 14 509],[ 14 500]
[  6 523],[ 26 524],[ 26 532],[  6 532],[  6 523]
[211 507],[235 509],[235 518],[211 516],[211 507]
[187 367],[207 368],[207 376],[187 375],[187 367]
[185 376],[205 377],[205 385],[185 384],[185 376]
[1197  605],[1217  606],[1217  614],[1197  614],[1197  605]
[1140  745],[1160  746],[1160  754],[1140  754],[1140  745]
[1140  763],[1160  764],[1160  772],[1140  772],[1140  763]
[1140  781],[1160  782],[1160  790],[1140  790],[1140  781]
[1140  809],[1160  810],[1160  818],[1140  818],[1140  809]
[1141  736],[1161  737],[1161  745],[1141  745],[1141  736]
[1138  702],[1158  703],[1158  711],[1138  710],[1138  702]
[904 783],[924 784],[924 792],[904 791],[904 783]
[903 820],[923 821],[923 829],[903 828],[903 820]
[907 736],[927 737],[927 745],[907 745],[907 736]
[949 757],[969 759],[969 766],[949 766],[949 757]
[950 736],[970 737],[970 745],[950 745],[950 736]
[950 767],[970 768],[970 776],[950 776],[950 767]
[668 715],[688 716],[688 724],[668 723],[668 715]
[668 724],[688 725],[688 733],[668 732],[668 724]
[668 752],[688 753],[688 761],[668 760],[668 752]
[668 789],[688 790],[688 798],[668 797],[668 789]
[665 806],[685 807],[685 815],[665 814],[665 806]
[662 843],[682 844],[682 852],[662 851],[662 843]
[661 925],[681 926],[681 934],[661 934],[661 925]
[660 934],[680 935],[680 943],[660 943],[660 934]
[660 944],[680 945],[680 953],[660 953],[660 944]
[269 733],[289 734],[289 742],[269 741],[269 733]
[ 810 1022],[ 832 1024],[ 832 1032],[ 811 1031],[ 810 1022]
[812 993],[832 995],[ 832 1002],[ 812 1002],[812 993]
[813 975],[833 976],[833 984],[813 984],[813 975]
[812 957],[832 958],[832 966],[812 966],[812 957]
[865 949],[885 950],[885 958],[865 957],[865 949]
[ 863 1006],[ 882 1007],[ 882 1015],[ 863 1014],[ 863 1006]
[122 642],[123 658],[114 659],[114 642],[122 642]
[110 639],[109 659],[101 659],[101 639],[110 639]
[156 638],[155 658],[147 659],[147 639],[156 638]
[192 643],[191 663],[183 663],[183 643],[192 643]
[302 645],[301 665],[294 665],[294 645],[302 645]
[315 646],[315 666],[307 666],[307 646],[315 646]
[358 650],[357 670],[349 670],[350 650],[358 650]
[371 648],[370 666],[361 665],[363 648],[371 648]
[405 648],[404 668],[394 666],[396 648],[405 648]
[422 650],[421 670],[414 670],[414 650],[422 650]
[477 650],[477 670],[469 670],[469 650],[477 650]
[501 652],[500 672],[492 672],[493 652],[501 652]
[116 686],[116 704],[106 703],[107 685],[116 686]
[103 701],[102 721],[ 95 721],[ 95 701],[103 701]
[126 702],[125 722],[118 722],[118 702],[126 702]
[128 680],[127 700],[119 700],[119 680],[128 680]
[138 703],[137 723],[129 724],[129 704],[138 703]
[161 706],[160 726],[152 726],[152 706],[161 706]
[207 686],[206 706],[198 706],[198 686],[207 686]
[218 687],[218 707],[210 707],[210 687],[218 687]
[206 708],[205 728],[197 728],[197 708],[206 708]
[194 707],[194 727],[186 727],[186 707],[194 707]
[ 26 669],[ 46 670],[ 46 678],[ 26 677],[ 26 669]
[ 26 685],[ 45 686],[ 45 694],[ 26 694],[ 26 685]
[ 23 713],[ 43 714],[ 43 722],[ 23 721],[ 23 713]
[ 22 704],[ 42 705],[ 42 713],[ 22 712],[ 22 704]
[ 26 696],[ 45 697],[ 45 705],[ 26 704],[ 26 696]
[ 313 1125],[ 333 1126],[ 333 1134],[ 313 1133],[ 313 1125]
[ 722 1057],[ 722 1077],[ 714 1077],[ 714 1057],[ 722 1057]
[ 735 1059],[ 734 1079],[ 726 1079],[ 726 1059],[ 735 1059]
[ 772 1059],[ 771 1079],[ 763 1079],[ 763 1059],[ 772 1059]
[ 795 1061],[ 794 1081],[ 786 1081],[ 786 1061],[ 795 1061]
[ 656 1001],[ 676 1002],[ 676 1010],[ 656 1009],[ 656 1001]
[ 655 1021],[ 675 1022],[ 675 1030],[ 655 1029],[ 655 1021]
[ 853 1032],[ 852 1052],[ 842 1051],[ 844 1032],[ 853 1032]
[1019  708],[1018  728],[1010  728],[1011  708],[1019  708]
[1038  710],[1037  730],[1029  730],[1030  710],[1038  710]
[1084  674],[1083  694],[1075  694],[1076  674],[1084  674]
[1062  671],[1061  691],[1053  691],[1053  671],[1062  671]
[1039  670],[1038  690],[1030  691],[1030  671],[1039  670]
[1013  670],[1013  690],[1005  690],[1005  670],[1013  670]
[994 670],[994 690],[986 691],[986 671],[994 670]
[1118  672],[1118  692],[1110  692],[1110  672],[1118  672]
[1106  672],[1106  692],[1098  692],[1098  672],[1106  672]
[1151  672],[1151  692],[1143  692],[1143  672],[1151  672]
[1203  675],[1203  690],[1193  689],[1195  675],[1203  675]
[1214  675],[1213  695],[1205  695],[1205  675],[1214  675]
[1294  678],[1294  699],[1285  699],[1285  678],[1294  678]
[696 660],[695 680],[687 680],[687 660],[696 660]
[730 661],[729 681],[721 681],[721 661],[730 661]
[538 695],[537 715],[529 715],[530 695],[538 695]
[512 695],[511 715],[503 715],[503 695],[512 695]
[1199  758],[1199  777],[1190  777],[1190  758],[1199  758]
[1085  710],[1084  730],[1076  730],[1076  710],[1085  710]
[1071  710],[1070  730],[1062  730],[1062  710],[1071  710]
