vehicle_coordinates
[ 46 136],[ 62 136],[ 62 141],[ 46 141],[ 46 136]
[ 90 153],[105 153],[105 158],[ 90 158],[ 90 153]
[ 90 119],[105 119],[105 125],[ 90 125],[ 90 119]
[ 83 234],[ 92 234],[ 92 247],[ 83 247],[ 83 234]
[169 254],[177 253],[177 270],[169 270],[169 254]
[ 71 254],[ 78 255],[ 78 269],[ 71 269],[ 71 254]
[ 81 254],[ 88 254],[ 88 269],[ 81 269],[ 81 254]
[ 90 254],[ 97 255],[ 97 269],[ 90 269],[ 90 254]
[100 254],[107 254],[108 268],[101 268],[100 254]
[ 72 289],[ 79 289],[ 79 304],[ 72 304],[ 72 289]
[ 81 289],[ 88 289],[ 88 304],[ 81 304],[ 81 289]
[100 289],[107 289],[107 304],[100 304],[100 289]
[241 289],[248 289],[249 304],[242 304],[241 289]
[151 254],[158 254],[158 269],[151 269],[151 254]
[141 253],[148 253],[148 268],[141 268],[141 253]
[131 253],[138 254],[139 268],[132 268],[131 253]
[121 254],[128 254],[128 269],[121 269],[121 254]
[159 287],[166 287],[167 302],[160 302],[159 287]
[ 71 339],[ 78 340],[ 79 354],[ 72 354],[ 71 339]
[192 308],[199 308],[199 322],[192 322],[192 308]
[242 340],[249 340],[249 355],[242 355],[242 340]
[109 288],[117 288],[117 305],[109 305],[109 288]
[261 253],[269 253],[269 271],[261 271],[261 253]
[300 356],[308 356],[309 374],[300 374],[300 356]
[221 388],[229 388],[230 406],[221 406],[221 388]
[129 390],[136 390],[136 405],[129 405],[129 390]
[168 442],[176 442],[176 455],[168 455],[168 442]
[281 459],[288 459],[288 474],[281 474],[281 459]
[329 441],[336 441],[337 456],[330 456],[329 441]
[241 509],[248 510],[248 524],[241 524],[241 509]
[270 509],[278 509],[278 525],[270 524],[270 509]
[289 440],[297 440],[297 456],[289 456],[289 440]
[309 440],[317 441],[317 457],[309 456],[309 440]
[320 408],[328 408],[327 424],[320 424],[320 408]
[ 80 509],[ 88 509],[ 88 525],[ 80 525],[ 80 509]
[ 70 508],[ 78 509],[ 78 524],[ 70 524],[ 70 508]
[112 541],[119 541],[119 557],[111 557],[112 541]
[242 541],[249 541],[249 556],[242 556],[242 541]
[212 560],[219 560],[219 575],[212 575],[212 560]
[158 540],[165 540],[166 555],[159 555],[158 540]
[ 80 592],[ 87 592],[ 87 607],[ 80 607],[ 80 592]
[311 594],[318 594],[318 608],[311 608],[311 594]
[331 560],[338 560],[338 574],[331 574],[331 560]
[330 541],[337 541],[337 556],[331 556],[330 541]
[159 643],[166 643],[166 658],[159 658],[159 643]
[179 611],[186 612],[186 626],[179 626],[179 611]
[101 610],[108 610],[108 625],[101 625],[101 610]
[261 662],[268 662],[268 677],[261 677],[261 662]
[270 662],[277 662],[277 677],[270 677],[270 662]
[281 661],[288 661],[288 676],[281 676],[281 661]
[290 610],[297 610],[297 625],[290 625],[290 610]
[251 592],[259 592],[258 608],[251 608],[251 592]
[221 643],[229 643],[229 659],[221 658],[221 643]
[191 661],[199 661],[199 677],[191 677],[191 661]
[241 694],[248 695],[248 711],[240 710],[241 694]
[299 661],[307 661],[306 677],[298 677],[299 661]
[ 80 730],[ 87 731],[ 87 745],[ 80 745],[ 80 730]
[ 80 784],[ 87 784],[ 88 799],[ 81 799],[ 80 784]
[168 748],[175 748],[176 763],[169 763],[168 748]
[202 784],[209 785],[209 799],[202 799],[202 784]
[202 695],[210 695],[209 711],[202 711],[202 695]
[190 731],[198 731],[197 747],[190 746],[190 731]
[100 730],[107 730],[107 746],[ 99 746],[100 730]
[321 695],[329 695],[328 711],[320 711],[321 695]
[128 854],[135 855],[135 869],[128 869],[128 854]
[240 855],[247 856],[248 870],[241 870],[240 855]
[260 889],[267 890],[267 904],[260 904],[260 889]
[ 90 854],[ 97 855],[ 98 869],[ 91 869],[ 90 854]
[ 70 908],[ 77 908],[ 77 923],[ 70 923],[ 70 908]
[ 70 962],[ 77 962],[ 78 976],[ 71 976],[ 70 962]
[ 80 963],[ 87 964],[ 87 978],[ 80 978],[ 80 963]
[221 962],[228 963],[228 977],[221 977],[221 962]
[270 908],[277 909],[277 923],[270 923],[270 908]
[139 997],[146 997],[ 146 1012],[ 139 1012],[139 997]
[ 80 997],[ 87 997],[  87 1012],[  80 1012],[ 80 997]
