vehicle_coordinates
[ 42 402],[ 64 402],[ 64 412],[ 42 412],[ 42 402]
[ 81 412],[103 412],[103 422],[ 81 422],[ 81 412]
[133 404],[156 404],[156 413],[133 413],[133 404]
[123 424],[145 424],[145 434],[123 434],[123 424]
[102 479],[124 479],[124 489],[102 489],[102 479]
[289 410],[312 410],[312 420],[289 420],[289 410]
[334 422],[356 422],[356 432],[334 432],[334 422]
[357 397],[379 397],[379 407],[357 407],[357 397]
[375 410],[397 410],[397 420],[375 420],[375 410]
[421 424],[444 424],[444 434],[421 434],[421 424]
[498 412],[520 412],[520 422],[498 422],[498 412]
[648 401],[670 401],[670 411],[648 411],[648 401]
[705 412],[727 412],[727 422],[705 422],[705 412]
[686 425],[708 425],[708 435],[686 435],[686 425]
[700 446],[722 446],[722 456],[700 456],[700 446]
[757 424],[779 424],[779 434],[757 434],[757 424]
[767 436],[789 436],[789 446],[767 446],[767 436]
[781 401],[803 401],[803 411],[781 411],[781 401]
[773 448],[795 448],[795 458],[773 458],[773 448]
[808 447],[830 447],[830 457],[808 457],[808 447]
[830 436],[852 436],[852 446],[830 446],[830 436]
[810 421],[832 421],[832 431],[810 431],[810 421]
[851 446],[873 446],[873 456],[851 456],[851 446]
[817 471],[840 471],[840 481],[817 481],[817 471]
[766 480],[788 480],[788 490],[766 490],[766 480]
[900 482],[922 482],[922 492],[900 492],[900 482]
[966 423],[988 423],[988 433],[966 433],[966 423]
[915 401],[937 401],[937 411],[915 411],[915 401]
[1041  402],[1063  402],[1063  412],[1041  412],[1041  402]
[1098  427],[1120  427],[1120  436],[1098  436],[1098  427]
[1225  467],[1247  467],[1247  476],[1225  476],[1225  467]
[1217  296],[1239  296],[1239  305],[1217  305],[1217  296]
[1220  274],[1242  274],[1242  284],[1220  284],[1220  274]
[1278  281],[1300  281],[1300  291],[1278  291],[1278  281]
[1278  292],[1300  292],[1300  302],[1278  302],[1278  292]
[1279  319],[1301  319],[1301  329],[1279  329],[1279  319]
[1279  337],[1301  337],[1301  347],[1279  347],[1279  337]
