vehicle_coordinates
[ 197 1199],[ 205 1189],[ 212 1191],[ 205 1203],[ 198 1202],[ 197 1199]
[ 194 1181],[ 202 1171],[ 209 1173],[ 202 1185],[ 195 1184],[ 194 1181]
[ 216 1187],[ 224 1177],[ 231 1179],[ 225 1191],[ 217 1190],[ 216 1187]
[ 207 1203],[ 215 1193],[ 222 1195],[ 216 1207],[ 209 1206],[ 207 1203]
[ 223 1153],[ 231 1143],[ 238 1145],[ 232 1157],[ 225 1156],[ 223 1153]
[ 234 1158],[ 242 1149],[ 249 1151],[ 243 1162],[ 236 1161],[ 234 1158]
[ 243 1141],[ 251 1131],[ 258 1133],[ 252 1145],[ 245 1144],[ 243 1141]
[ 255 1144],[ 263 1134],[ 270 1136],[ 264 1148],[ 257 1147],[ 255 1144]
[ 268 1145],[ 276 1136],[ 282 1138],[ 276 1150],[ 269 1148],[ 268 1145]
[ 346 1127],[ 354 1118],[ 361 1120],[ 355 1132],[ 347 1130],[ 346 1127]
[ 373 1133],[ 381 1123],[ 387 1125],[ 381 1137],[ 374 1135],[ 373 1133]
[ 382 1138],[ 390 1128],[ 397 1130],[ 391 1142],[ 383 1140],[ 382 1138]
[ 416 1146],[ 425 1136],[ 431 1138],[ 425 1150],[ 418 1149],[ 416 1146]
[ 249 1105],[ 259 1093],[ 265 1096],[ 257 1108],[ 249 1105]
[ 273 1112],[ 282 1101],[ 289 1104],[ 281 1116],[ 273 1112]
[ 297 1118],[ 307 1106],[ 313 1109],[ 306 1122],[ 297 1118]
[ 300 1159],[ 322 1163],[ 320 1170],[ 297 1165],[ 300 1159]
[ 447 1109],[ 467 1112],[ 466 1120],[ 447 1116],[ 447 1109]
[ 450 1101],[ 469 1105],[ 468 1112],[ 450 1109],[ 450 1101]
[ 453 1093],[ 472 1097],[ 471 1104],[ 453 1101],[ 453 1093]
[ 484 1044],[ 503 1048],[ 503 1055],[ 484 1051],[ 484 1044]
[ 461 1085],[ 466 1081],[ 483 1086],[ 480 1092],[ 461 1085]
[ 478 1063],[ 483 1059],[ 499 1065],[ 496 1070],[ 478 1063]
[ 472 1070],[ 477 1066],[ 494 1072],[ 490 1077],[ 472 1070]
[ 467 1078],[ 472 1073],[ 488 1079],[ 485 1085],[ 467 1078]
[ 489 1033],[ 510 1041],[ 507 1048],[ 483 1041],[ 489 1033]
[ 525 1052],[ 535 1043],[ 540 1046],[ 533 1057],[ 525 1052]
[ 584 1059],[ 593 1062],[ 584 1076],[ 575 1072],[ 584 1059]
