vehicle_coordinates
[498  39],[522  36],[523  44],[499  47],[498  39]
[500  49],[518  48],[518  56],[501  57],[500  49]
[1244  247],[1251  247],[1251  264],[1244  265],[1244  247]
[1266  526],[1273  526],[1273  542],[1266  543],[1266  526]
[1276 1121],[1284 1121],[1284 1140],[1276 1140],[1276 1121]
[1266 1285],[1274 1285],[1274 1300],[1267 1300],[1266 1285]
[251 520],[257 520],[258 534],[251 533],[251 520]
[274 533],[281 533],[281 551],[273 551],[274 533]
[323 511],[330 511],[330 529],[322 529],[323 511]
[335 511],[343 511],[343 530],[335 530],[335 511]
[379 513],[387 513],[387 531],[379 531],[379 513]
[413 512],[420 512],[420 530],[412 530],[413 512]
[425 513],[432 513],[432 531],[424 531],[425 513]
[491 513],[499 513],[499 531],[491 531],[491 513]
[526 512],[533 512],[533 530],[525 530],[526 512]
[503 537],[510 537],[510 555],[502 555],[503 537]
[469 512],[476 512],[476 530],[468 530],[469 512]
[448 511],[455 511],[455 530],[447 530],[448 511]
[436 533],[443 533],[443 551],[435 551],[436 533]
[412 535],[420 535],[420 553],[412 553],[412 535]
[390 535],[397 535],[397 553],[389 553],[390 535]
[410 579],[418 579],[418 597],[410 597],[410 579]
[410 599],[417 599],[417 617],[409 617],[410 599]
[433 600],[441 600],[441 618],[433 618],[433 600]
[456 600],[463 600],[463 618],[455 618],[456 600]
[489 600],[497 600],[497 618],[489 618],[489 600]
[535 601],[542 601],[542 619],[534 619],[535 601]
[524 579],[531 579],[531 597],[523 597],[524 579]
[525 534],[532 534],[532 552],[524 552],[525 534]
[545 533],[553 533],[553 551],[545 551],[545 533]
[580 533],[588 533],[588 551],[580 551],[580 533]
[605 536],[612 536],[612 554],[604 554],[605 536]
[614 535],[622 535],[622 553],[614 553],[614 535]
[603 579],[610 579],[610 597],[602 597],[603 579]
[569 578],[576 578],[576 596],[568 596],[569 578]
[615 578],[623 578],[623 596],[615 596],[615 578]
[590 645],[598 645],[598 663],[590 663],[590 645]
[579 645],[587 645],[587 663],[579 663],[579 645]
[567 664],[574 664],[574 682],[567 682],[567 664]
[544 664],[551 664],[551 683],[544 683],[544 664]
[296 665],[304 665],[304 683],[296 683],[296 665]
[284 665],[292 665],[292 683],[284 683],[284 665]
[298 537],[316 537],[317 544],[298 544],[298 537]
[469 532],[477 532],[477 551],[469 551],[469 532]
[499 663],[506 663],[505 676],[498 676],[499 663]
[623 662],[630 662],[630 680],[623 680],[623 662]
[612 661],[619 661],[619 679],[611 679],[612 661]
[577 710],[584 710],[584 728],[577 728],[577 710]
[588 711],[595 711],[595 729],[587 729],[588 711]
[600 710],[607 710],[607 728],[599 728],[600 710]
[611 707],[619 707],[619 725],[611 725],[611 707]
[622 710],[629 710],[629 728],[621 728],[622 710]
[633 710],[641 710],[641 728],[633 728],[633 710]
[644 709],[651 709],[651 728],[644 728],[644 709]
[668 730],[676 730],[676 748],[668 748],[668 730]
[724 711],[732 711],[732 729],[724 729],[724 711]
[725 731],[733 731],[733 749],[725 749],[725 731]
[713 732],[720 732],[720 750],[713 750],[713 732]
[634 730],[642 730],[642 748],[634 748],[634 730]
[622 730],[629 730],[629 749],[621 749],[622 730]
[646 645],[653 645],[653 663],[645 663],[646 645]
[692 645],[700 645],[700 663],[692 663],[692 645]
[703 646],[711 646],[711 664],[703 664],[703 646]
[714 646],[721 646],[721 664],[714 664],[714 646]
[727 601],[734 601],[734 619],[726 619],[727 601]
[714 601],[722 601],[722 619],[714 619],[714 601]
[703 601],[711 601],[711 619],[703 619],[703 601]
[681 600],[689 600],[689 618],[681 618],[681 600]
[669 600],[676 600],[676 618],[669 618],[669 600]
[659 599],[666 599],[666 617],[658 617],[659 599]
[648 600],[655 600],[655 618],[647 618],[648 600]
[625 600],[632 600],[632 618],[624 618],[625 600]
[637 580],[645 580],[645 598],[637 598],[637 580]
[680 580],[688 580],[688 598],[680 598],[680 580]
[715 581],[722 581],[722 599],[714 599],[715 581]
[727 582],[734 582],[734 600],[726 600],[727 582]
[637 537],[644 537],[644 555],[636 555],[637 537]
[659 536],[667 536],[667 554],[659 554],[659 536]
[684 538],[692 538],[692 556],[684 556],[684 538]
[716 537],[724 537],[724 555],[716 555],[716 537]
[728 537],[735 537],[735 555],[728 555],[728 537]
[684 533],[685 514],[694 514],[693 533],[684 533]
[868 477],[889 477],[890 485],[868 485],[868 477]
[824 536],[831 536],[831 554],[823 554],[824 536]
[846 535],[853 535],[853 553],[846 553],[846 535]
[891 535],[898 535],[898 553],[891 553],[891 535]
[903 536],[910 536],[910 554],[902 554],[903 536]
[914 537],[921 537],[921 555],[913 555],[914 537]
[924 537],[932 537],[932 555],[924 555],[924 537]
[946 536],[954 536],[954 554],[946 554],[946 536]
[957 537],[964 537],[964 555],[956 555],[957 537]
[981 517],[989 517],[989 535],[981 535],[981 517]
[889 581],[897 581],[897 599],[889 599],[889 581]
[846 583],[853 583],[853 601],[845 601],[846 583]
[833 582],[841 582],[841 600],[833 600],[833 582]
[822 582],[829 582],[829 600],[822 600],[822 582]
[811 581],[819 581],[819 599],[811 599],[811 581]
[800 582],[807 582],[807 600],[800 600],[800 582]
[800 602],[807 602],[807 620],[799 620],[800 602]
[811 603],[818 603],[818 621],[810 621],[811 603]
[821 603],[829 603],[829 621],[821 621],[821 603]
