vehicle_coordinates
[448 783],[448 774],[427 774],[427 783],[448 783]
[447 760],[447 752],[426 752],[426 760],[447 760]
[447 750],[447 741],[426 741],[426 750],[447 750]
[451 734],[451 725],[430 725],[430 734],[451 734]
[449 795],[449 786],[428 786],[428 795],[449 795]
[386 732],[401 719],[394 713],[380 726],[386 732]
[389 772],[404 760],[397 753],[383 766],[389 772]
[389 800],[404 788],[397 781],[384 794],[389 800]
[387 759],[402 746],[395 740],[382 753],[387 759]
[393 677],[408 689],[414 684],[399 671],[393 677]
[412 662],[428 674],[434 668],[419 655],[412 662]
[401 669],[416 681],[422 676],[407 662],[401 669]
[460 670],[461 650],[451 650],[451 650],[452 669],[452 669],[460 670]
[472 670],[472 650],[462 650],[462 650],[463 669],[463 669],[472 670]
[485 670],[486 650],[476 650],[476 650],[477 669],[477 669],[485 670]
[498 710],[498 690],[488 690],[488 690],[489 709],[489 709],[498 710]
[484 712],[484 692],[474 692],[474 692],[475 712],[475 712],[484 712]
[472 713],[473 693],[462 693],[462 693],[464 712],[464 712],[472 713]
[449 783],[449 774],[428 774],[428 783],[449 783]
[614 588],[614 580],[593 580],[593 588],[614 588]
[608 577],[608 568],[587 568],[587 577],[608 577]
[353 590],[352 581],[331 581],[331 590],[353 590]
[334 605],[334 596],[313 596],[313 605],[334 605]
[256 592],[256 583],[235 583],[235 592],[256 592]
[450 819],[450 810],[429 810],[429 819],[450 819]
[478 809],[477 801],[457 801],[457 809],[478 809]
[406 836],[401 829],[384 841],[389 848],[406 836]
[385 818],[390 825],[407 812],[402 805],[385 818]
[620 662],[620 642],[610 642],[610 642],[611 661],[611 661],[620 662]
[633 660],[634 640],[624 640],[624 640],[625 659],[625 659],[633 660]
[648 661],[649 641],[638 641],[638 641],[639 661],[639 661],[648 661]
[662 661],[663 641],[653 641],[653 641],[654 660],[654 660],[662 661]
[675 661],[676 641],[666 641],[666 641],[667 660],[667 660],[675 661]
[687 661],[688 641],[678 641],[678 641],[679 660],[679 660],[687 661]
[700 659],[700 639],[690 639],[690 639],[691 659],[691 659],[700 659]
[713 660],[714 640],[704 640],[704 640],[705 659],[705 659],[713 660]
[741 657],[742 637],[731 637],[731 637],[732 656],[732 656],[741 657]
[742 657],[742 637],[732 637],[732 637],[733 656],[733 656],[742 657]
[774 657],[775 637],[765 637],[765 637],[766 656],[766 656],[774 657]
[774 704],[775 684],[765 684],[765 684],[766 703],[766 703],[774 704]
[787 700],[787 680],[777 680],[777 680],[778 699],[778 699],[787 700]
[787 700],[788 680],[778 680],[778 680],[779 699],[779 699],[787 700]
[809 700],[810 680],[800 680],[800 680],[801 700],[801 700],[809 700]
[550 641],[551 621],[540 621],[540 621],[541 640],[541 640],[550 641]
[822 637],[831 637],[830 657],[821 656],[821 638],[822 637]
