vehicle_coordinates
[103  38],[116  32],[119  37],[106  42],[103  38]
[320  22],[327  19],[336  34],[328  37],[320  22]
[342  68],[349  65],[358  80],[350  83],[342  68]
[370 119],[377 117],[385 131],[378 134],[370 119]
[379 139],[386 136],[395 151],[387 154],[379 139]
[352  87],[359  84],[364  96],[358  98],[352  87]
[416 210],[423 207],[432 222],[424 224],[416 210]
[426 230],[433 227],[442 242],[434 244],[426 230]
[476 329],[483 326],[491 341],[484 343],[476 329]
[502 348],[509 345],[517 360],[510 363],[502 348]
[493 359],[500 356],[508 371],[501 373],[493 359]
[461 301],[467 298],[476 313],[469 315],[461 301]
[453 285],[460 282],[469 297],[461 300],[453 285]
[513 184],[520 181],[529 196],[521 198],[513 184]
[528 377],[535 374],[544 389],[536 391],[528 377]
[521 419],[528 416],[537 427],[531 430],[521 419]
[549 466],[556 464],[563 479],[556 481],[549 466]
[557 487],[564 485],[571 498],[565 501],[557 487]
[573 511],[580 510],[586 524],[580 526],[573 511]
[596 559],[603 557],[609 572],[603 573],[596 559]
[553 612],[560 610],[566 625],[560 627],[553 612]
[542 616],[549 615],[555 629],[549 631],[542 616]
[532 620],[538 618],[545 632],[538 634],[532 620]
[563 546],[576 533],[582 538],[568 551],[563 546]
[567 553],[586 548],[588 553],[569 558],[567 553]
[562 534],[572 524],[578 530],[567 537],[562 534]
[579 578],[598 573],[599 578],[581 583],[579 578]
[584 587],[603 582],[605 588],[586 593],[584 587]
[706 582],[722 576],[725 582],[709 588],[706 582]
[731 575],[747 569],[750 575],[734 581],[731 575]
[762 565],[778 560],[781 565],[765 571],[762 565]
[788 573],[804 568],[807 574],[791 579],[788 573]
[863 532],[879 527],[882 533],[866 538],[863 532]
[725 627],[741 622],[744 628],[728 633],[725 627]
[930 550],[946 544],[949 550],[933 556],[930 550]
[953 498],[969 492],[972 498],[955 503],[953 498]
[960 540],[977 535],[980 540],[963 546],[960 540]
[862 551],[883 544],[886 551],[865 558],[862 551]
[803 603],[824 597],[826 603],[806 610],[803 603]
[1080  505],[1097  500],[1100  506],[1083  511],[1080  505]
[1109  496],[1125  490],[1128  496],[1112  502],[1109  496]
[1133  489],[1149  483],[1152  489],[1136  494],[1133  489]
[1051  512],[1072  505],[1075  511],[1054  518],[1051  512]
[1071  517],[1088  512],[1091  518],[1074  523],[1071  517]
[1121  479],[1142  472],[1145  478],[1125  485],[1121  479]
[864 584],[880 579],[883 585],[867 590],[864 584]
[937 250],[954 244],[957 250],[940 255],[937 250]
[891 270],[896 253],[902 254],[898 271],[891 270]
[984 120],[1001  115],[1004  120],[987 126],[984 120]
[1081  105],[1097  100],[1100  106],[1084  111],[1081  105]
[1057   92],[1073   86],[1076   92],[1060   97],[1057   92]
[1073   75],[1071   58],[1077   57],[1079   74],[1073   75]
[1063   77],[1061   60],[1067   59],[1069   76],[1063   77]
[948 114],[946  97],[952  96],[954 113],[948 114]
[1028  545],[1045  539],[1048  545],[1031  550],[1028  545]
[1002  555],[1018  550],[1021  556],[1005  561],[1002  555]
[975 548],[991 543],[994 548],[978 554],[975 548]
[1119  767],[1135  762],[1138  768],[1122  773],[1119  767]
[1130  721],[1137  736],[1132  740],[1125  724],[1130  721]
[788 836],[804 831],[807 837],[791 842],[788 836]
[774 871],[790 866],[793 872],[777 877],[774 871]
[777 880],[793 875],[796 881],[780 886],[777 880]
[701 808],[718 802],[720 808],[704 814],[701 808]
[827 828],[843 823],[846 828],[830 834],[827 828]
[850 806],[855 822],[849 825],[844 809],[850 806]
[854 789],[863 804],[858 808],[849 793],[854 789]
[805 787],[821 781],[824 787],[808 792],[805 787]
[764 821],[772 836],[767 840],[759 824],[764 821]
[835 994],[851 989],[854 995],[ 838 1000],[835 994]
[ 841 1005],[858 999],[ 861 1005],[ 844 1011],[ 841 1005]
[819 962],[835 956],[838 962],[822 968],[819 962]
[814 955],[830 949],[833 955],[817 961],[814 955]
[809 946],[825 941],[828 946],[812 952],[809 946]
[808 937],[824 932],[827 938],[810 943],[808 937]
[797 915],[814 909],[817 915],[800 921],[797 915]
[782 954],[789 970],[784 974],[776 958],[782 954]
[791 974],[799 990],[793 993],[786 978],[791 974]
[803 929],[822 922],[825 928],[805 937],[803 929]
[ 878 1086],[ 894 1080],[ 897 1086],[ 881 1092],[ 878 1086]
[ 881 1094],[ 898 1089],[ 901 1095],[ 884 1100],[ 881 1094]
[ 897 1119],[ 913 1114],[ 916 1120],[ 900 1125],[ 897 1119]
[ 910 1146],[ 927 1140],[ 930 1146],[ 913 1151],[ 910 1146]
[ 788 1182],[ 805 1177],[ 807 1182],[ 791 1188],[ 788 1182]
[ 792 1189],[ 809 1184],[ 812 1190],[ 795 1195],[ 792 1189]
[ 725 1065],[ 733 1080],[ 728 1084],[ 720 1068],[ 725 1065]
[ 733 1085],[ 741 1100],[ 735 1104],[ 728 1088],[ 733 1085]
[ 755 1143],[ 763 1159],[ 757 1162],[ 750 1147],[ 755 1143]
[ 656 1166],[ 672 1161],[ 675 1167],[ 659 1172],[ 656 1166]
