vehicle_coordinates
[ 64 220],[ 85 220],[ 86 228],[ 65 228],[ 64 220]
[ 56 129],[ 77 129],[ 77 136],[ 56 136],[ 56 129]
[  9 163],[ 30 163],[ 30 171],[  9 171],[  9 163]
[  9 191],[ 30 191],[ 31 199],[ 10 199],[  9 191]
[  9 202],[ 30 202],[ 30 209],[  9 209],[  9 202]
[  8 211],[ 29 211],[ 30 218],[  9 218],[  8 211]
[ 11 218],[ 32 218],[ 32 226],[ 11 226],[ 11 218]
[  9 155],[ 30 155],[ 30 162],[  9 162],[  9 155]
[32 69],[40 69],[41 87],[33 87],[32 69]
[189 122],[210 111],[215 118],[194 130],[189 122]
[163 282],[177 301],[170 307],[155 288],[163 282]
[583  22],[592  21],[594  39],[586  39],[583  22]
[563  73],[573  72],[575  90],[566  90],[563  73]
[555 110],[565 109],[567 127],[558 127],[555 110]
[588 172],[597 171],[600 188],[591 189],[588 172]
[569 188],[578 188],[580 205],[572 206],[569 188]
[629 265],[638 264],[641 281],[632 282],[629 265]
[603 281],[612 280],[614 298],[606 298],[603 281]
[632 394],[643 391],[648 412],[639 415],[632 394]
[676 488],[687 486],[692 507],[683 509],[676 488]
[710 546],[720 544],[725 565],[717 567],[710 546]
[728 555],[739 552],[744 573],[735 576],[728 555]
[818 466],[828 463],[834 484],[825 487],[818 466]
[829 541],[839 539],[845 560],[836 562],[829 541]
[852 616],[863 614],[868 635],[859 637],[852 616]
[842 638],[852 635],[858 656],[849 659],[842 638]
[ 32 422],[ 50 422],[ 50 430],[ 32 430],[ 32 422]
[ 36 439],[ 53 439],[ 54 447],[ 36 447],[ 36 439]
[143 373],[149 373],[150 389],[143 389],[143 373]
[156 372],[163 372],[163 388],[156 388],[156 372]
[269 363],[276 363],[277 379],[269 379],[269 363]
[303 359],[310 359],[311 375],[304 375],[303 359]
[275 330],[281 330],[282 346],[275 346],[275 330]
[376 312],[390 331],[383 337],[368 318],[376 312]
[421 552],[428 552],[429 568],[422 568],[421 552]
[420 510],[427 510],[428 525],[421 526],[420 510]
[466 508],[473 508],[474 524],[466 524],[466 508]
[499 547],[506 547],[507 563],[500 563],[499 547]
[560 471],[561 478],[546 481],[545 474],[560 471]
[556 446],[557 453],[541 456],[540 449],[556 446]
[145 578],[152 578],[153 593],[146 594],[145 578]
[100 581],[107 581],[108 597],[101 597],[100 581]
[ 90 551],[ 95 556],[ 84 568],[ 79 563],[ 90 551]
[ 40 743],[ 40 749],[ 24 750],[ 24 742],[ 40 743]
[ 44 779],[ 43 786],[ 28 786],[ 28 779],[ 44 779]
[ 40 788],[ 40 795],[ 24 795],[ 24 788],[ 40 788]
[ 40 817],[ 40 824],[ 24 824],[ 24 817],[ 40 817]
[ 38 807],[ 38 814],[ 22 814],[ 22 807],[ 38 807]
[ 24 752],[ 45 752],[ 45 760],[ 24 760],[ 24 752]
[ 12 888],[ 32 888],[ 32 896],[ 11 896],[ 12 888]
[ 12 899],[ 33 899],[ 33 907],[ 12 907],[ 12 899]
[ 12 908],[ 32 908],[ 32 917],[ 11 916],[ 12 908]
[ 10 918],[ 31 918],[ 31 926],[ 10 926],[ 10 918]
[  8 926],[ 29 926],[ 29 934],[  8 933],[  8 926]
[  8 936],[ 29 936],[ 29 944],[  8 944],[  8 936]
[  8 955],[ 29 955],[ 29 963],[  8 962],[  8 955]
[  7 964],[ 27 964],[ 27 972],[  6 972],[  7 964]
[  7 972],[ 27 972],[ 27 981],[  6 980],[  7 972]
[  4 991],[ 24 991],[ 24 999],[  3 999],[  4 991]
[  5 999],[ 26 999],[  26 1008],[   5 1007],[  5 999]
[   3 1009],[  23 1009],[  23 1018],[   2 1017],[   3 1009]
[   2 1018],[  23 1018],[  23 1027],[   1 1026],[   2 1018]
[  32 1039],[  53 1039],[  53 1047],[  31 1047],[  32 1039]
[  32 1028],[  53 1028],[  53 1036],[  31 1036],[  32 1028]
[  33 1018],[  54 1018],[  54 1027],[  33 1026],[  33 1018]
