vehicle_coordinates
[114 257],[122 257],[122 275],[114 275],[114 257]
[102 304],[110 304],[111 322],[103 321],[102 304]
[102 323],[110 323],[110 341],[102 340],[102 323]
[114 325],[122 325],[122 343],[114 342],[114 325]
[147 259],[155 259],[156 277],[148 276],[147 259]
[125 259],[134 259],[134 276],[126 276],[125 259]
[125 239],[133 239],[133 257],[125 256],[125 239]
[ 92 238],[100 238],[100 256],[ 92 256],[ 92 238]
[183 237],[191 237],[191 254],[183 254],[183 237]
[171 258],[179 258],[179 275],[171 275],[171 258]
[193 259],[201 259],[201 277],[193 276],[193 259]
[204 238],[212 238],[213 256],[205 255],[204 238]
[214 241],[223 241],[223 259],[215 258],[214 241]
[215 260],[223 260],[223 278],[216 278],[215 260]
[226 259],[234 259],[234 277],[226 277],[226 259]
[249 256],[258 256],[258 274],[250 274],[249 256]
[249 236],[257 236],[258 253],[250 253],[249 236]
[260 236],[268 236],[268 253],[260 253],[260 236]
[272 236],[280 236],[280 254],[273 254],[272 236]
[283 237],[292 237],[292 254],[284 254],[283 237]
[306 239],[314 239],[314 257],[307 257],[306 239]
[318 239],[326 239],[327 257],[319 256],[318 239]
[328 260],[336 260],[337 277],[329 277],[328 260]
[295 260],[303 260],[303 277],[295 277],[295 260]
[283 259],[291 259],[292 277],[284 276],[283 259]
[272 256],[280 256],[280 274],[273 273],[272 256]
[260 256],[268 256],[269 274],[261 274],[260 256]
[227 303],[235 303],[235 321],[227 321],[227 303]
[215 323],[223 323],[223 341],[216 341],[215 323]
[238 306],[246 306],[247 324],[239 323],[238 306]
[249 306],[257 306],[257 324],[249 323],[249 306]
[272 304],[280 304],[281 322],[273 322],[272 304]
[283 305],[291 305],[292 323],[284 323],[283 305]
[295 304],[303 304],[303 322],[295 322],[295 304]
[316 304],[324 304],[325 322],[317 322],[316 304]
[328 305],[336 305],[337 322],[329 322],[328 305]
[339 305],[347 305],[347 323],[339 323],[339 305]
[351 305],[359 305],[359 322],[351 322],[351 305]
[328 326],[336 326],[337 343],[329 343],[328 326]
[317 326],[325 326],[326 343],[318 343],[317 326]
[306 326],[314 326],[315 344],[307 343],[306 326]
[283 325],[291 325],[292 343],[284 343],[283 325]
[260 326],[268 326],[268 344],[261 343],[260 326]
[363 308],[371 308],[371 326],[363 325],[363 308]
[373 305],[381 305],[382 323],[374 323],[373 305]
[384 325],[392 325],[393 343],[385 343],[384 325]
[373 327],[381 327],[381 344],[373 344],[373 327]
[350 325],[358 325],[358 343],[350 343],[350 325]
[353 261],[361 261],[361 279],[353 278],[353 261]
[373 261],[382 261],[382 279],[374 278],[373 261]
[395 241],[403 241],[404 258],[396 258],[395 241]
[396 261],[404 261],[405 279],[397 278],[396 261]
[395 324],[404 324],[404 341],[396 341],[395 324]
[474 241],[482 241],[482 258],[474 258],[474 241]
[490 240],[498 240],[499 258],[491 258],[490 240]
[485 261],[493 261],[493 278],[485 278],[485 261]
