vehicle_coordinates
[ 0 82],[ 8 83],[  7 102],[  0 101],[ 0 82]
[11 82],[18 83],[ 18 102],[ 11 101],[11 82]
[26 82],[34 83],[ 33 102],[ 26 101],[26 82]
[40 80],[48 80],[48 99],[40 99],[40 80]
[120 155],[128 155],[127 174],[120 174],[120 155]
[129 156],[137 156],[136 175],[129 175],[129 156]
[172 154],[180 154],[179 173],[172 173],[172 154]
[184 156],[191 156],[191 175],[184 175],[184 156]
[161 155],[169 155],[168 174],[161 174],[161 155]
[150 156],[158 156],[157 175],[150 175],[150 156]
[141 155],[148 155],[148 174],[141 174],[141 155]
[221 158],[229 159],[228 177],[221 177],[221 158]
[232 157],[240 158],[239 177],[232 176],[232 157]
[242 159],[250 160],[249 179],[242 178],[242 159]
[238  88],[245  88],[245 107],[238 107],[238  88]
[227  84],[235  84],[234 103],[227 103],[227  84]
[215  83],[223  83],[222 102],[215 102],[215  83]
[206  82],[214  82],[213 101],[206 101],[206  82]
[196  82],[203  82],[203 101],[196 101],[196  82]
[186  82],[193  82],[193 101],[186 101],[186  82]
[176  81],[184  82],[184 101],[176 100],[176  81]
[165  81],[173  82],[172 101],[165 100],[165  81]
[155  80],[163  80],[163  99],[155  99],[155  80]
[134  80],[142  80],[141  99],[134  99],[134  80]
[123  79],[131  80],[130  99],[123  98],[123  79]
[273  87],[281  88],[281 107],[273 106],[273  87]
[285  89],[293  89],[292 108],[285 107],[285  89]
[297  88],[305  89],[304 107],[297 107],[297  88]
[292 164],[299 164],[299 183],[292 183],[292 164]
[281 161],[289 161],[288 180],[281 180],[281 161]
[303 163],[310 163],[310 182],[303 182],[303 163]
[135 141],[134 149],[115 146],[116 139],[135 141]
[158 143],[157 150],[138 147],[139 140],[158 143]
[78 30],[78 37],[59 37],[59 30],[78 30]
[77 18],[77 26],[58 26],[59 19],[77 18]
[82  9],[82 17],[63 17],[63 10],[82  9]
[ 28 293],[ 27 301],[  8 301],[  9 294],[ 28 293]
[ 29 305],[ 29 312],[ 10 313],[ 10 305],[ 29 305]
[ 41 325],[ 41 333],[ 22 333],[ 22 326],[ 41 325]
[ 40 350],[ 40 358],[ 21 358],[ 21 351],[ 40 350]
[ 40 358],[ 39 366],[ 20 366],[ 21 358],[ 40 358]
[ 40 370],[ 39 378],[ 20 378],[ 21 371],[ 40 370]
[ 45 391],[ 44 398],[ 25 398],[ 26 391],[ 45 391]
[ 45 400],[ 44 408],[ 25 408],[ 26 401],[ 45 400]
[104 365],[104 373],[ 85 373],[ 85 366],[104 365]
[186 320],[185 328],[167 328],[167 321],[186 320]
[191 257],[190 264],[171 264],[172 257],[191 257]
[353 129],[353 137],[334 137],[334 129],[353 129]
[353 137],[353 145],[334 145],[334 138],[353 137]
[387 149],[397 149],[397 167],[387 167],[387 149]
[385 176],[395 177],[395 195],[385 195],[385 176]
[390 116],[399 117],[399 135],[389 135],[390 116]
[328  92],[337  93],[337 110],[327 110],[328  92]
[317  89],[327  89],[327 107],[317 107],[317  89]
[306  89],[316  89],[316 107],[306 107],[306  89]
[262  86],[272  86],[272 104],[262 104],[262  86]
[248  86],[258  86],[258 104],[248 104],[248  86]
[271 161],[281 161],[281 179],[271 179],[271 161]
[303 148],[333 149],[334 159],[303 157],[303 148]
[425 217],[445 217],[445 225],[425 225],[425 217]
[277 233],[298 233],[298 242],[277 241],[277 233]
[ 11 406],[  4 406],[  3 387],[ 11 387],[ 11 406]
[ 13 371],[  5 371],[  5 352],[ 12 352],[ 13 371]
[ 20 444],[ 12 444],[ 11 425],[ 19 425],[ 20 444]
[ 30 445],[ 22 445],[ 22 426],[ 29 426],[ 30 445]
[ 40 468],[ 33 468],[ 32 449],[ 39 449],[ 40 468]
[ 52 469],[ 44 469],[ 44 450],[ 51 450],[ 52 469]
[ 63 468],[ 55 468],[ 55 449],[ 62 449],[ 63 468]
[ 73 468],[ 66 468],[ 65 449],[ 73 449],[ 73 468]
[ 19 467],[ 11 467],[ 11 448],[ 18 448],[ 19 467]
[  8 467],[  0 467],[  0 448],[  7 448],[  8 467]
[ 97 468],[ 89 468],[ 88 449],[ 96 449],[ 97 468]
[109 468],[101 468],[101 449],[108 449],[109 468]
[119 469],[112 469],[111 450],[118 450],[119 469]
[130 469],[123 469],[122 450],[129 450],[130 469]
[169 471],[161 471],[161 452],[168 452],[169 471]
[136 445],[128 445],[127 426],[135 426],[136 445]
[137 424],[129 424],[129 405],[136 405],[137 424]
[142 404],[135 404],[134 385],[142 385],[142 404]
[104 406],[ 96 406],[ 96 387],[103 387],[104 406]
[ 53 310],[ 53 318],[ 34 318],[ 34 311],[ 53 310]
[ 33 315],[ 33 323],[ 14 323],[ 15 316],[ 33 315]
[128 401],[120 401],[120 382],[127 382],[128 401]
[114 408],[107 408],[106 389],[114 389],[114 408]
[114 427],[107 427],[106 408],[114 408],[114 427]
[125 444],[117 444],[116 425],[124 425],[125 444]
[199 351],[191 351],[191 332],[198 332],[199 351]
[221 350],[213 350],[213 331],[220 331],[221 350]
[215 381],[208 381],[207 362],[214 362],[215 381]
[155 468],[147 468],[147 449],[154 449],[155 468]
[180 472],[172 472],[172 453],[179 453],[180 472]
[231 472],[224 472],[223 453],[230 454],[231 472]
[227 449],[219 448],[219 430],[226 430],[227 449]
[258 449],[250 448],[249 430],[257 430],[258 449]
[271 449],[263 449],[262 430],[270 430],[271 449]
[283 451],[275 451],[275 432],[282 432],[283 451]
[296 449],[288 449],[288 430],[295 430],[296 449]
[321 452],[314 452],[313 433],[320 433],[321 452]
[321 476],[314 476],[313 457],[320 457],[321 476]
[307 475],[299 475],[299 456],[306 456],[307 475]
[315 405],[307 405],[307 386],[314 386],[315 405]
[307 402],[299 405],[294 386],[301 385],[307 402]
