vehicle_coordinates
[ 825 1074],[ 834 1073],[ 835 1088],[ 826 1089],[ 825 1074]
[ 811 1221],[ 820 1218],[ 826 1233],[ 818 1236],[ 811 1221]
[ 800 1167],[ 809 1165],[ 815 1180],[ 807 1183],[ 800 1167]
[474 804],[493 793],[498 801],[479 811],[474 804]
[603 753],[618 741],[624 747],[609 759],[603 753]
[648 842],[657 842],[657 856],[649 856],[648 842]
[826  93],[848  89],[849  96],[828 100],[826  93]
[834  81],[856  76],[857  84],[835  87],[834  81]
[841  71],[862  66],[863  73],[842  77],[841  71]
[789 146],[810 141],[811 149],[790 152],[789 146]
[779 156],[801 152],[802 159],[781 163],[779 156]
[711 251],[732 246],[733 253],[712 257],[711 251]
[694 271],[716 267],[717 274],[696 278],[694 271]
[771 166],[796 162],[797 170],[772 174],[771 166]
[623 399],[633 385],[640 390],[631 403],[623 399]
[556 541],[566 526],[573 531],[564 545],[556 541]
[759 676],[770 662],[777 667],[767 681],[759 676]
[916 444],[931 430],[939 437],[923 451],[916 444]
[1097  766],[1112  752],[1120  760],[1105  773],[1097  766]
[901 827],[913 815],[921 820],[909 831],[901 827]
[1183  807],[1195  796],[1202  801],[1190  811],[1183  807]
[1193  811],[1205  801],[1211  805],[1200  816],[1193  811]
[1268  797],[1278  793],[1286  806],[1277  810],[1268  797]
[1165 1012],[1177 1002],[1183 1006],[1171 1016],[1165 1012]
[1175 1017],[1187 1006],[1193 1011],[1181 1020],[1175 1017]
[1241  942],[1252  931],[1259  936],[1247  946],[1241  942]
[1280  960],[1292  950],[1298  954],[1286  964],[1280  960]
[1279 1083],[1290 1072],[1297 1077],[1285 1087],[1279 1083]
[1271 1079],[1283 1068],[1289 1072],[1277 1082],[1271 1079]
[1271 1060],[1283 1050],[1290 1054],[1278 1064],[1271 1060]
[1264 1055],[1276 1044],[1282 1049],[1270 1058],[1264 1055]
[1253 1053],[1265 1042],[1271 1047],[1259 1057],[1253 1053]
[1241 1065],[1252 1055],[1259 1059],[1247 1069],[1241 1065]
[1253 1082],[1265 1071],[1271 1076],[1259 1085],[1253 1082]
[1111 1050],[1123 1039],[1130 1044],[1118 1053],[1111 1050]
[1141 1063],[1153 1053],[1159 1057],[1147 1067],[1141 1063]
[1248  948],[1262  935],[1269  939],[1257  952],[1248  948]
[1228  982],[1241  968],[1249  973],[1236  986],[1228  982]
[1242 1009],[1256  996],[1263 1000],[1251 1014],[1242 1009]
[1270 1022],[1283 1008],[1290 1012],[1278 1026],[1270 1022]
[1196 1026],[1209 1013],[1217 1017],[1205 1031],[1196 1026]
[1283 1026],[1296 1013],[1304 1017],[1292 1031],[1283 1026]
[1257  994],[1268  983],[1273  988],[1263  997],[1257  994]
[1173 1053],[1179 1047],[1193 1056],[1188 1060],[1173 1053]
[1253  969],[1259  963],[1273  971],[1268  976],[1253  969]
[ 987 1067],[ 999 1057],[1005 1061],[ 993 1071],[ 987 1067]
[ 976 1063],[ 988 1052],[ 994 1057],[ 982 1066],[ 976 1063]
[ 929 1064],[ 940 1053],[ 947 1058],[ 935 1068],[ 929 1064]
[ 911 1052],[ 923 1042],[ 929 1046],[ 917 1056],[ 911 1052]
[919 986],[931 976],[937 980],[925 990],[919 986]
[1036 1017],[1048 1006],[1054 1011],[1042 1020],[1036 1017]
[1012 1030],[1024 1020],[1031 1024],[1018 1034],[1012 1030]
[1002 1023],[1014 1013],[1021 1017],[1008 1027],[1002 1023]
[ 959 1005],[971 995],[978 999],[ 966 1009],[ 959 1005]
[846 952],[858 942],[864 946],[852 956],[846 952]
[ 878 1017],[ 894 1003],[ 901 1008],[ 885 1022],[ 878 1017]
[1013 1008],[1029  995],[1036 1000],[1020 1013],[1013 1008]
[916 964],[935 949],[945 954],[926 970],[916 964]
[896 976],[908 966],[914 970],[902 981],[896 976]
[ 862 1010],[ 874 1000],[ 880 1004],[ 868 1014],[ 862 1010]
[ 893 1024],[ 905 1014],[ 911 1018],[ 899 1028],[ 893 1024]
[ 948 1118],[ 960 1108],[ 966 1112],[ 954 1122],[ 948 1118]
[920 925],[932 914],[938 919],[926 929],[920 925]
[1014  969],[1026  959],[1032  963],[1020  974],[1014  969]
[1033  976],[1045  966],[1051  970],[1039  981],[1033  976]
[1051  984],[1063  974],[1069  978],[1057  988],[1051  984]
[1073  994],[1084  984],[1091  988],[1079  998],[1073  994]
[1143 1022],[1155 1011],[1161 1015],[1149 1026],[1143 1022]
[1153 1028],[1165 1017],[1171 1022],[1159 1032],[1153 1028]
[1164 1030],[1176 1020],[1182 1024],[1170 1034],[1164 1030]
[1132  824],[1144  813],[1150  818],[1139  828],[1132  824]
[ 909 1170],[ 921 1160],[ 928 1164],[ 915 1174],[ 909 1170]
[ 944 1136],[ 956 1124],[ 963 1129],[ 951 1141],[ 944 1136]
[ 929 1107],[ 942 1096],[ 948 1101],[ 935 1112],[ 929 1107]
[ 888 1162],[ 900 1151],[ 906 1156],[ 894 1167],[ 888 1162]
[ 893 1171],[ 913 1179],[ 907 1186],[ 888 1177],[ 893 1171]
[475 836],[485 836],[485 850],[475 850],[475 836]
