vehicle_coordinates
[104  31],[113  27],[122  43],[113  48],[104  31]
[481  61],[473  61],[472  43],[481  43],[481  61]
[478 185],[469 185],[469 166],[477 166],[478 185]
[365  54],[356  54],[355  36],[364  35],[365  54]
[335  96],[326  96],[326  78],[334  78],[335  96]
[501 391],[492 391],[492 373],[500 372],[501 391]
[523 433],[514 433],[513 415],[522 415],[523 433]
[543 464],[535 464],[534 446],[543 445],[543 464]
[512 477],[503 477],[503 458],[511 458],[512 477]
[288 465],[281 469],[271 453],[278 449],[288 465]
[408 659],[400 660],[397 642],[406 642],[408 659]
[463 801],[454 801],[454 783],[462 782],[463 801]
[401 834],[392 834],[392 816],[400 816],[401 834]
[446 873],[437 873],[435 854],[443 854],[446 873]
[491 940],[482 940],[479 922],[488 921],[491 940]
[424 917],[415 917],[411 899],[419 898],[424 917]
[482 997],[473 997],[473 979],[481 978],[482 997]
[ 462 1013],[ 453 1013],[453 994],[461 994],[ 462 1013]
[515 977],[506 978],[504 961],[513 961],[515 977]
[ 510 1253],[ 502 1253],[ 499 1237],[ 506 1236],[ 510 1253]
[ 674 1104],[ 665 1104],[ 665 1085],[ 673 1085],[ 674 1104]
[717 958],[717 950],[735 949],[736 957],[717 958]
[718 948],[718 939],[736 939],[736 947],[718 948]
[ 727 1050],[ 727 1041],[ 745 1041],[ 746 1049],[ 727 1050]
[ 730 1069],[ 730 1061],[ 748 1060],[ 749 1068],[ 730 1069]
[ 733 1095],[ 733 1086],[ 751 1086],[ 751 1094],[ 733 1095]
[ 734 1114],[ 734 1105],[ 752 1105],[ 753 1113],[ 734 1114]
[ 735 1131],[ 735 1122],[ 753 1122],[ 753 1130],[ 735 1131]
[ 737 1158],[ 737 1149],[ 755 1149],[ 755 1157],[ 737 1158]
[ 743 1223],[ 743 1215],[ 761 1214],[ 762 1222],[ 743 1223]
[ 473 1129],[ 482 1128],[ 486 1148],[ 477 1149],[ 473 1129]
[ 738 1200],[ 759 1197],[ 761 1204],[ 740 1207],[ 738 1200]
[ 738 1163],[ 758 1163],[ 759 1173],[ 739 1172],[ 738 1163]
[ 806 1278],[ 829 1278],[ 829 1287],[ 808 1287],[ 806 1278]
[ 748 1268],[ 770 1268],[ 770 1277],[ 749 1277],[ 748 1268]
[ 721 1005],[ 744 1005],[ 744 1014],[ 723 1014],[ 721 1005]
[1078  805],[1069  805],[1069  787],[1077  786],[1078  805]
[1110  804],[1101  804],[1101  785],[1109  785],[1110  804]
[1133  804],[1124  804],[1124  786],[1132  786],[1133  804]
[1156  824],[1147  824],[1147  806],[1155  805],[1156  824]
[1111  824],[1102  824],[1102  806],[1110  805],[1111  824]
[1212  809],[1203  809],[1203  791],[1211  790],[1212  809]
[626 633],[618 633],[617 615],[626 615],[626 633]
[611 676],[602 676],[602 658],[610 658],[611 676]
[633 295],[624 295],[623 277],[632 276],[633 295]
[664 127],[656 127],[655 108],[663 108],[664 127]
[680 184],[670 182],[674 164],[684 166],[680 184]
[696  50],[687  50],[687  31],[695  31],[696  50]
[1273  398],[1264  398],[1264  380],[1272  379],[1273  398]
[1273  464],[1265  464],[1265  448],[1273  448],[1273  464]
[1297  421],[1288  421],[1288  404],[1297  404],[1297  421]
[1297  370],[1288  370],[1288  351],[1296  351],[1297  370]
[1296  631],[1288  631],[1288  615],[1296  615],[1296  631]
[ 83 443],[ 86 451],[ 69 457],[ 66 450],[ 83 443]
[111 436],[114 444],[ 97 451],[ 94 443],[111 436]
[156 601],[159 609],[142 615],[139 608],[156 601]
[ 99 625],[102 633],[ 85 640],[ 82 632],[ 99 625]
[169 575],[174 573],[182 592],[176 594],[169 575]
[171 539],[176 537],[184 556],[178 557],[171 539]
[161 519],[167 517],[175 536],[168 537],[161 519]
[186 576],[191 574],[199 593],[193 594],[186 576]
[ 801 1250],[ 802 1257],[ 818 1256],[ 817 1249],[ 801 1250]
[1026  236],[1046  239],[1046  247],[1026  244],[1026  236]
